tokenized_text,encoded_label
[ CLS ] 1 昆明 转机 回 腾冲 ， 一直 不 起飞 ， 因 等 一 武警 参谋长 赶赴 盈江 指挥 救灾 [ SEP ] 北京 飞机 晚点 的 他 还 未 落地 昆明 ， 于是 飞机 上 就 沸腾 了 ， 在 等待 的 一 小时 内 各种 方言 的 埋怨 国骂 不绝于耳 ＂ 不 就 死 了 25 个人 么 ， 多大 的 领导 让 我们 等 啊 ＂ 又 于是 机长 被 说 了 ， 地勤 被 哄 了 ， 空姐 都 哭 了 [ SEP ] 后来 领导 登机 了 被 群众 拉着 道歉 … （ 待续 ）,0
[ CLS ] 失望 ， 有时 也 是 一种 幸福 ， 因为 有所 期待 ， 所以 才 会 失望 ， 因为 有 爱 ， 才 会 有 期待 ， 所以 纵使 失望 ， 也 是 一种 幸福 ， 虽然 这种 幸福 有点痛 [ SEP ] — — 张小娴,0
[ CLS ] 和 米老鼠 睡 在 同 一张 床上 ， 不会 失眠 ， 在 家里 养 一只 高飞 狗 ， 邻居 不会 抗议 [ SEP ] 对 女孩子 温柔 的 史奴比 ， 是 你 的 恋爱 顾问 ， 没有 心机 的 小熊维尼 ， 不会 把 秘密 告诉 别人 [ SEP ] 当 过 救生员 和 总统 候选人 的 芭比 ， 比 心理医生 还 了解 你 [ SEP ] 穿 上 彼得 兔 的 袜子 ， 可以 带 你 找到 好 心情 [ SEP ],0
[ CLS ] 一个 显而易见 的 事实 是 ， 5 到 10 年前 大学毕业 后 选择 继续 在 北上 广 奋斗 的 农村 孩子 ， 还有 机会 依靠 自己 不 超过 两个 人 的 力量 结婚 生子 ， 买房 买车 ， 幸福 地 活着 [ SEP ] 而 这 一两年 的 农村 大学生 ， 如果 没有 贵人相助 ， 没有 奇迹 发生 ， 基本 就 没有 在 一线 城市 独立 生活 的 可能 了 [ SEP ],0
[ CLS ] 看 中秋 晚会 不如 看 糖蒜 的 retrodance 复古 派对 [ SEP ] 都 是 老歌 ， 我们 是 真唱 真奏 ， 我们 的 MIC 是 出声 的 ， 不是 镶 一堆 亮片 装丫挺 的 [ SEP ],1
[ CLS ] 卢森堡 的 富有 也 体现 在 市民 的 着装 上 [ SEP ] 街上 的 行人 看上去 气色 都 非常 不错 [ SEP ] 中老年 妇女 看上去 雍容华贵 ， 年轻人 则 是 时尚 、 美丽 [ SEP ] 美女 也 是 随处可见 [ SEP ] 如同 意大利 、 荷兰 ， 法国 的 街头 一样 [ SEP ] 这种 美女 在 德国 是 不多见 的 [ SEP ],0
[ CLS ] 你 说 ， 虽然 不 在 我 的 身边 ， 但是 你 的 心里 只有 我 [ SEP ] 于是 ， 我信 了 [ SEP ] 当 别人 告诉 我 你 的 身边 走 着 另 一个 她 时 ， 我 只能 笑笑 [ SEP ] 男人 的 谎言 总是 让 人 心寒 ， 不要 去 相信 他 的 鬼话连篇 ， 也 不要 去 当个 傻瓜 [ SEP ] 做个 聪明 的 女孩 ， 当 他 不再 爱 你 时 ， 潇洒 的 走开 [ SEP ] 不要 觉得 这 很 难 ， 因为 女孩子 的 决心 比 什么 都 要 坚定 [ SEP ],5
[ CLS ] 第一次 去 女朋友 家 ， 准 岳母 做 了 很多 好吃 的 [ SEP ] 准 岳母 ： 吃 ， 快 吃 [ SEP ] 我 ： 差不多 了 我 快 饱 了 [ SEP ] 准 岳母 ： 没事 ， 吃 吧 ! [ SEP ] 剩下 的 怎么 不是 喂狗 啊 ！,0
[ CLS ] 100 个数 还有 很多 没 猜 ， 赶紧 滴 吧 [ SEP ] / / @ Jim - Parsons 谢 耳朵 ： 今天 是 竞猜 的 最后 一天 了 ， 没 猜 过 的 [ 给力 ] 猜 啊,0
[ CLS ] 喜欢 和 你 在 油菜花 地里 用 相机 拍 下 美好 的 一瞬间 ； 喜欢 和 你 躺 在 轻轻 的 绿 草地 ， 用手 遮住 一 半天 ， 只 看到 你 的 影子 再 眼前 ； 喜欢 和 你 一起 踏着 山沟 里 的 水 ， 一起 看 那 白云 间 [ SEP ],3
""" [ SEP ] 广播站 女 播音员 声音 悠扬 ： 县 人事局 王 局长 ， 今天 是 您 58 岁 生日 ， 您 在 县 工行 工作 的 大 女儿 、 县法院 工作 的 二女儿 、 在 税务局 工作 的 小儿子 以及 在 县公安局 工作 的 大 女婿 , 在 县政府 工作 的 二 女婿 、 在 县 医院 工作 的 儿媳妇 , 共同 祝您 生日快乐 ！ [ SEP ] 他们 为 您 点播 一首 《 好大 一棵树 》 , 请 欣赏 """,1
[ CLS ] 开车 的 直接 向 地上 仍 垃圾 ， 行走 的 无视 红灯 与 行车 勇闯 马路 [ SEP ] 虽然 我国 经济总量 跃居 世界 前列 ， 但 素质 就 像 人均 gdp 排名 一样 落后,1
[ CLS ] 炅 ~ 我 最 重要 的 决定 ~ 生命 里 那个 他 还 没 出现 ~ 所以 [ SEP ] 在 看到 快乐 家族 一起 唱 这 首歌 的 时候 ， 我 突然 想起 当时 炅 说 ， 好 了 ~ 我们 都 上床 了 ~ 来 吧 ~ 噗 [ SEP ] 我坏 了 [ SEP ] [ 偷笑 ],2
[ CLS ] 明天 是 母亲节 ， 刚 给 母亲 打 了 一个 电话 [ SEP ] 我妈 说 ： 小 的 时候 你 没 和 我们 在 一起 （ 我 是 爷爷奶奶 带大 的 ， 父母 先是 工作 忙 ， 后 又 去 五七干校 ， 直到 我 14 岁 才 回 北京 ） ， 有 什么 要求 也 不好意思 和 我们 说 ， 我 心里 总是 觉得 有点 对不住 你 [ SEP ] 我 赶紧 三言两语 挂 了 电话 ， 满眼 模糊 [ SEP ] 天下 只有 儿女 愧对 父母 — — 祝 天下 母亲 幸福 [ SEP ],5
[ CLS ] 不懂装懂 也 到 算了 [ SEP ] 最 受不了 别人 明明 就 什么 都 不 知道 ， 却 还要 装 出 一副 老 陈 的 样子 ， 硬 把 错 的 说 是 对 的 [ SEP ] 还 否定 别人 的 言论 ！ [ SEP ] 算了 ~ 以后 什么 社会 上 什么 渣滓 没有 啊 ， 现在 这个 就 当 给 我 见识一下 什么 叫做 不自量力 、 不要脸 的 人 [ SEP ] 除去 休息天 ， 还有 23 天 [ SEP ],1
[ CLS ] 台北 — — 就算 是 在 这 过路人 不多且 有些 残破 的 墙上 ， 依然 有 小 范围 的 画展 ， 这些 烧出来 的 陶瓷 画 在 这样 的 背景 上 显得 很 美 [ ELLIPSIS ] [ SEP ] 更让人 不可思议 的 是 ， 这些 画 静静的 依在 墙上 ， 只有 人 欣赏 没 人 打搅,7
[ CLS ] 记得 二十多 时 ~ 大家 听 着 窦 唯 ~ 听 着 唐朝 ~ 听 着 那么 个 朴素 撕裂 的 青春 和 梦想 ~ 之后 许巍 之后 朴树 老狼 ~ 新 裤子 ~ 果味 VC ~ 汪峰 ~ ~ 现在 还 在 梦想 里 ~ 在 某 一天 早晨 ~ 当 这些 声音 再次 撞 了 我 的 心灵 时 ~ 我快 三十五 了 ~ 感谢 你们 的 咆哮 和 思考 ~ 穿透 我 曾经 迷茫 的 岁月 ~ 让 我 往前走 的 时候 ~ 知道 我 有首 无人问津 的 梦想 可以 沐浴 在 春天里 ~ ~,0
""" [ SEP ] 认同 我 一位 同行 大哥 的 观点 ， 钱云会案 的 真相 现在 已 完全 不 可知 了 [ SEP ] 真正 可怕 的 是 ， 无论 记者 、 专家 还是 官员 ， 都 对 乐清 在 此事 经过 中 ， 肆意 践踏 人权 的 做法 熟视无睹 , 那些 无辜 被 抓 的 人 ， 那些 被 殴打 的 群众 ， 那些 被 监控 的 记者 ， 那些 被 封掉 的 新闻 ， 没人 去 问 为什么 ？ """,0
[ CLS ] 高端 的 天王 天后 都 是 神   创作 越来越 不红 是 市场 的 错   是 别人 卖 的 太 好 的 错 [ SEP ] N年 不 发还 必须 要求 市场 时刻 供着   不然 就是 市场 错 了   再 不 就是 市场 抛弃 音乐 了 [ SEP ] 真 高端   贝多芬 是 觉得 自己 的 音乐 不 纯   就 天王 天后 的 是 纯 的,1
[ CLS ] 在 公园 里 热吻 的 ， 大多 不是 夫妻 ； [ SEP ] 在 领导 前 表功 的 ， 大多 不是 干将 ； [ SEP ] 在 饭局 中 穿梭 的 ， 大多 不是 主角 ； [ SEP ] 经常 拿 身份证 出来 亮 的 ， 大多 是 没有 身份 的 人 [ SEP ] 大把大把 支付现金 的 ， 大多 不是 有钱人 [ SEP ] 经常 在 网络 上 发泄 不满 的 ， 在 现实生活 中 大多 是 平秋 温顺 的 良民 [ SEP ] [ 转 ],0
[ CLS ] 今天 是 5 月 24 日 星期二 ， 农历 四月 廿二 [ SEP ] 白天 阵雨 ， 最 高温 27 ℃ ， 无 持续 风向 ， 微风 ； 夜间 多云 ， 最低温 21 ℃ ， 无 持续 风向 ， 微风 [ SEP ] 紫外线 强度 较弱 ， 建议 出 门前 涂擦 SPF 在 12 - 15 之间 、 PA + 的 防晒 护肤品 [ SEP ],0
[ CLS ] 泰晤士河 ， 大致 向东流 ， 流经 伦敦 ， 在 诺尔 （ Nore ） 注入 北海 [ SEP ] 全长约 338 公里 ， 为 英格兰 最长 之 河流 ， 也 是 全世界 水面 交通 最 繁忙 的 都市 河流 和 伦敦 地标 之一 [ SEP ],0
[ CLS ] 躺 在 嘉陵江 畔 ， 想起 历史 上 的 陪都 、 不久前 的 红 都 ， 内心 一阵 哀凉 ， 从 江北 机场 到 沙坪坝 的 路上 ， 所有 与 B 有关 的 标语 、 口号 全部 拿下 ， 当 人们 说起 他 和 他们 ， 仿佛 一个 陌生人 曾 在 这里 短时 出现 ， 又 瞬间 石化 ， 这个 城市 置身 全世界 的 焦点 却 又 如此 遁于 世外,0
[ CLS ] 晚上 参加 一 电视台 与 一 网站 联合 举办 的 活动 [ SEP ] 在场 的 都 是 博友 一边 拍照 一边 发微博 ， 语言 鲜活 、 给力 [ SEP ] 电视台 的 主持人 左 一句 ＂ 不能 播 ＂ 又 一句 ＂ 不能 播 ＂ ， 甚至 ＂ 折迁 ＂ 两字 都 不能 提 [ SEP ] 这样 下去 还有 谁 看电视 呢 ？,1
[ CLS ] 12 星座 性感 指数 ： 1 . 天蝎 98% ； 2 . 射手 95% ； 3 . 双鱼 89% ； 4 . 狮子 85% ； 5 . 金牛 82% ； 6 . 白羊 75% ； 7 . 天秤 74% ； 8 . 水瓶 44% ； 9 . 魔羯 41% ； 10 . 双子 40% ； 11 . 巨蟹 35% ； 12 . 处女 32% [ SEP ],0
[ CLS ] 我 想 看 饭 拍 的 现场 [ SEP ] 觉得 这个 舞 的 节奏 各种 适合 金钟 云 [ SEP ] 你 那 鞋子 上 是 神马 啊 [ SEP ] 闪闪 亮 的 真 好看 [ SEP ] 飙 高音 喜欢 死 了 [ SEP ] 小 表情 超级 好看 [ SEP ],3
[ CLS ] 我 以为 中国队 的 进球 会 把 我 从 梦 中 惊醒 ， 没想到 这一觉 睡 的 那么 香 ， 在 梦 中 还 梦见 一个 身披 12 号 卡塔尔 亚洲 黑人 的 嚎叫 ， 一 觉醒 来 ， 早上 8 点半 ， 中国 0 ： 2,0
[ CLS ] 尖椒 干 豆腐 做法 ： 把 干 豆腐 切条 或者 切 菱形 块 ； 尖椒 切块 ； 猪肉 切丝 [ SEP ] 起锅 放入 蒜 爆香 ， 然后 将 猪肉 丝 放入 翻炒 ， 等到 肉丝 炒白 放入 酱油 炒香后 放入 干 豆腐 ， 炒 的 时候 稍微 的 添 一些 水 ， 否则 会 把 干 豆腐 炒得 太干 [ SEP ] 大约 炒 两分钟 放入 尖椒 ， 翻炒 出 香味 放入 盐鸡粉 ， 最后 用水 淀粉 勾芡 就 可以 出锅 了 [ SEP ],0
[ CLS ] 小杏杏 今天 好评 哟 ！ ！ ！ ！ ！ ！ ！ ！ [ SEP ] 闹木忙 还要 做 直播 ， 爱 你 不 解释 啊 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ [ SEP ] 期待 KISS,3
""" [ SEP ] 这个 在 一般 的 boulangerie 都 可以 买 到 ， 名字 我 有点 忘记 了 ~ ！ [ SEP ] 一般 是 当成 饭 吃 的 ， 一个 就 能 吃饱 ， 奶味 非常 浓 ， 我 吃不消 ， 不过 很 喜欢 cheese 的 人 一定 要 尝尝 ， 因为 它 上面 是 cheese ， 中间 也 是 cheese , 整个 一个 cheese 大 打包 ！ """,3
[ CLS ] 美国 《 国家 地理 》   是 1888 年 ， 美国 国家 地理学 会 创办 的 科学 + 艺术 杂志 [ SEP ] 每期 封面 都 是 一扇 黄色 窗框 ， 内含 一 精彩 照片 [ SEP ] 窗框 的 长宽 比 源自 希腊 罗马 黄金 比 [ SEP ] 小 玩闹 摄,0
[ CLS ] 新 老师 说 了 ， 线性代数 不难 [ SEP ] 作业 要 按时 交 ， 全部 交 [ SEP ] 不准 旷课 [ SEP ] 上课 不许 睡觉 ， 别以为 人头 在 就 没事 了 [ SEP ] 真 V5 [ SEP ],3
[ CLS ] 有人 说 平行线 最 可怕 ， 但 我 以为 最 可怕 的 是 相交 线 ， 明明 他们 有过 交集 ， 却会 在 以后 某个 时刻 相互 远离 ， 而且 越走越远 [ SEP ],0
[ CLS ] 据 3G 门户 统计 ， 越来越 多用户 使用 手机 购彩 、 充值 、 票务 、 缴费 、 转帐 、 购物 等 服务 [ SEP ] 约 26% 的 用户 通过 手机 购彩 ， 约 23% 的 用户 通过 手机 买 书 [ SEP ] 据 3G 门户 《 2010 年 手机 银行 用户 调研 报告 》 显示 ， 手机用户 希望 使用 手机 支付 业务 时 能够 不 受 时间 、 地域 的 限制 [ SEP ] 用户 希望 手机 支付 应有 额度 限制 ， 1000 元 以下 为宜 [ SEP ],0
""" [ SEP ] 《 & amp ; quot ; 一画 说 & amp ; quot ; 小 议 》   ( 清 ) 石涛 《 画语录 》 云 : & amp ; quot ; 法 立于 何 ? [ SEP ] 立于 一画 . [ SEP ] 一画者 , 众有 之本 、 万象 之根 , 见 用于 神 、 藏 用于 人 , 而 世人 不知 . [ SEP ] & amp ; quot ;   石涛 & amp ; quot ; 一画 说 & amp ; quot ; ， 即万境 归 一 [ SEP ] 儒讲 谐世 , 执中贯 一 [ SEP ] 释讲 出世 , 佛性 即 一 [ SEP ] 道 讲 游世 , 抱元守 一 [ SEP ] 国画 精髓 : 以 简胜繁 , 以空胜 有 , 以少胜多 [ SEP ] 国人 风骨 : 以拙 胜巧 , 以淡胜 浓 , 以弱胜强 [ SEP ] """,0
[ CLS ] 感动 许多 人 的 韩饭 制作 6 周年 漫画 ， 两年 前 ， 你们 的 呜咽 ， 你们 的 泪水 ， 你们 的 隐忍 ， 你们 的 强颜欢笑 … … [ SEP ] 两年 后 ， 当 我 拾起 这份 沉重 的 回忆 ， 人潮 拥挤 ， 看着 那 来来往往 的 行人 ， 那 一张 张 开心 的 笑脸 时 ， 不由 心酸 无奈 思念 蔓延 成灾 ， 但 却 永远 没有 办法 狠心 的 将 这种 心情 撇开 [ SEP ] 快 8 周年 了 ， 我 没有 哭泣 ， 只是 湿 了 泪角 [ SEP ],5
[ CLS ] 《 第一 财经 周刊 》 新鲜出炉 的 《 2010 年度 薪酬 福利 报告 》 ， 参照 441 位 公司 人 ， 391 家大 公司 ， 为 你 描绘出 2010 年 公司 人 薪酬 福利 K 线 走势 ， 快 来 对照 一下 你 自己 的 坐标 吧 ！ [ SEP ] 请 关注 2011 年 1 月 31 日 出版 《 第一 财经 周刊 》 ： 2010 年度 薪酬 福利 报告 [ SEP ] （ 请 查看 大图 ）,0
[ CLS ] 我 跑 到 登机口 ， 机舱门 已关 了 5 分钟 ， 改签 下班 飞机 ， 工作人员 说 : [ SEP ] 哪个 国家 领导 都 没 这样 的 ， 美国 总统 都 和 老百姓 走 一块 呢 [ SEP ] 我 : [ SEP ] 什么 级别 领导 能 把 机场 的 路 封成 这样 ？ [ SEP ] 车 从 2 号楼 到 3 号楼 用 了 1 小时 [ SEP ] 他 : [ SEP ] 至少 是 常委 ， 部长 都 不行 [ SEP ] 难怪 那么 多人 抢 着 当 呢 ， 真 威风 !,1
[ CLS ] 名士   汉伯顿   Hampton   Classic   镂空 视窗 腕表   名士 [ SEP ] 汉伯顿   Hampton   Classic   L 大号 珠宝 腕表   推荐 理由 ： 男款 的 镂空 视窗 ， 将 机芯 的 曼妙 姿态 一览无遗 ， 可谓 气质 独特 [ SEP ] 女款 ， 高雅 迷人 ， 表冠上 镶嵌 的 一颗 离心 美 钻 是 最 动人 的 特征 [ SEP ] 参考价格 ： 24600 元   （ 男款 ）   参考价格 ： 38300 元   （ 女款 ）,0
[ CLS ] 一个个 造谣 的 让 人 看着 肝 疼儿 ， 特别 是 很多 还 带 着 金光闪闪 的 大 V 字 [ SEP ] 我 真的 很 希望 ， 对于 这种 不负责任 造谣 的 人 ， 请 T 除 V 认证 -   - 小浪 的 V 是 为了 辨别 身份 ， 还是 为了 彰显 身份 ？ [ SEP ] 一个个 造谣 的 大言不惭 ， 还 带个 V 牛 逼 轰轰 的 显摆 自己 的 高贵 ， 真 真叫人 恶心 [ 吐 ],1
[ CLS ] 昨天下午 ， 记者 从 南京 警方 获悉 ， 疑犯 朱某 确实 已 落网 ， 其 涉嫌 奸杀 受害人 ， 但 因 案情 重大 ， 警方 仍 在 对 疑犯 的 一些 作案 细节 进行 锁定 ， 具体 案情 暂时 不 便于 透露 ， 目前 此案 警方 仍 在 进一步 审理 之中 [ SEP ],0
[ CLS ] 我 喜欢 的 人 ， 不 喜欢 我 ， 结果 我 失恋 了 ； 别人 喜欢 我 ， 我 不 喜欢 并 拒绝 了 他 ， 结果 他 悲伤 了 [ SEP ] 暗恋 谁 ， 喜欢 谁 ， 爱过 谁 ， 放弃 谁 ， 让 我 渐渐 学会 等待 [ SEP ] 等待 适合 的 人 [ SEP ] 虽然 时间 一天 一天 过去 ， 那个 他 还 没有 出现 ， 但 我 依然 继续 等待 [ SEP ] 我 相信 那个 他 一定 会 出现 ， 会 带给 我 美好生活 和 幸福 的 未来 [ SEP ],3
[ CLS ] 原本 对于 我们 的 欺骗 是 短暂 的 ， 现在 却 要 持续 ， 并且 还要 24 小时 不间断 持续 欺骗 ， 就 跟 天朝 不 允许 报道 有毒 食品 的 新闻 一样 ， 这下子 ， 要 开始 实行 24 小时 精神 控制 了 [ SEP ] / / @ 任志强 ： 不如 微博 更 及时 [ SEP ],1
[ CLS ] 美女 的 表 很 闪 ~   （ 像 我 这种 人 ， 去 到 K 厅 又 不 唱歌 ， 要么 闷头 吃 东西 ， 要么 玩 相机 拍东 拍西 [ ELLIPSIS ] [ SEP ] 是不是 有点 变态 捏 ？ ？ ？ [ 衰 ]   ）,3
""" [ SEP ] 我 不 需要 你 有钱 到 让 我 不用 工作 , 在 家里 做 少奶奶 , 我 只要 两个 人 开开心心 就 好 , 每天 一起 上下班 , 每天 醒来 都 看见 你 猪 的 睡相 , 你 闹 我 , 我 闹 你 的 一起 刷牙 , 一起 牵着手 上班 , 下班 又 刚好 在 车站 相遇 , 再 一起 牵着手 回家 做饭 去 , 为 我们 以后 的 小家 努力 着 , 简简单单 单 的 过 着 一辈子 . """,3
[ CLS ] 绵阳 佛教协会 秘书长 、 安县 飞鸣 禅院 方丈 慧善 法师 ； 绵阳 佛协 副会长 、 白衣庵 住持 昌果 法师 ； 绵阳 佛协 副 秘书长 、 大觉寺 住持 常 成 法师 ； 广汉 禅 文化 书画院 、 金轮 寺 住持 广慧 法师 到 会 祝贺 [ SEP ],0
[ CLS ] 孤独 、 流离 、 哀伤 、 沉寂 、 遗憾 ， 不 细看 [ SEP ] 添人 空白 凑人 热闹 ， 谢谢 你 同意 我 挡风遮雨 ~ [ SEP ] / / @ 张玮辰 _ LorEnce : 我 ， 牵尔 玉手 ， 收 你 此生 所有 ; 我 ， 抚尔秀 颈 ， 挡 你 此生 风雨 [ SEP ] / / @ 微博 经典语录 : 执子之手 ， 与子偕老,2
[ CLS ] 还是 该 相信 墨迹 天气 ， 知道 要 下雨 ， 知道 要 降温 ， 还是 穿得少 [ SEP ] 通过 这次 教训 ， 以后 出门 必须 看 未来 2 - 3 天 的 天气预报 ， 做好 相应 的 准备 [ SEP ] 墨迹 天气 ， 我会 一直 挻 你 [ ELLIPSIS ],3
[ CLS ] 百度 一直 很 无耻 ， 我 相信 他们 会 做 得 出来 的   / / @ 濠 滨 赵赵 : [ SEP ] / / @ 谢文 : 如果 消息 靠 谱 ， 那 是 网络业 的 耻辱 [ SEP ],1
[ CLS ] 做好 一个 穷人 ， 有 骨气 就行了 .. [ SEP ] 而 做好 一个 富人 ， 则 需要 巨大 的 智慧 和 仁慈 的 灵魂 [ SEP ] 9   原文 轉發 ( 827 ) | 原文 評論 ( 222 )   1 穷人 没有 骨气 ， 富人 为富不仁   / / @ 风之子 :,0
[ CLS ] 广州 地铁 五号线 １ ０ 日晚 １ ０ 时许 发生 车厢 起火 事件 ， 初步 确定 为 人为 纵火 ， 犯罪 嫌疑人 已 被 警方 抓获 [ SEP ] 犯罪 嫌疑人 为 湖南籍 ， 姓 吴 [ SEP ],0
""" [ SEP ] 又 是 一个 夜深人静 的 时候 ， 我 却 无法 安然 入睡 ， 感觉 到 思绪万千 ， 只望 能 找个 安静 的 角落 歇息 片刻 ， 好 让 那 早已 疲惫 的 心能 得到 安慰 [ SEP ] 也许 是 缘分 ， 你 的 出现 ， 让 我 如此 的 心动 [ SEP ] 不敢 轻易 许下 承诺 ， 只 希望 可以 给 你 一个 温暖 的 家 ， 给 你 一个 爱 你 , 懂 你 , 真正 能够 体谅 和 关心 你 的 爱人 ， 一个 平凡 却 绝对 不 平凡 的 爱情 和 生活 """,3
[ CLS ] 男人 有 很多 女朋友 是因为 会 甜言蜜语 ， 会 死缠烂打 ， 会 说谎 ； 而 女人 有 很多 男人 追 是因为 漂亮 ， 会 发嗲 ， 会装乖 ； 所以 ， 诚实 的 男人 没 女朋友 ， 正直 的 女人 也 缺 男人 ；,0
[ CLS ] 胡锦涛 总书记 中纪委 全会 强调 反腐败 要 取信于民 引 网民 共鸣   人民网 北京 1 月 12 日电   中共中央 总书记 胡锦涛 1 月 10 日 在 中国共产党 第十七届 中央纪律检查委员会 第六次 全体会议 上 发表 重要讲话,0
[ CLS ] 人生 警句 ： 1 、 自信 而 不 自傲 ， 果断 而 不 武断 ， 自尊 而 不 自负 ， 严谨 而 不 拘谨 ， 知足 而 不 满足 ， 平常 而 不 平庸 ， 随和 而 不 随便 ， 放松 而 不 放纵 ， 认真 而 不 较真 [ SEP ] 2 、 处顺事 之境 愈 宜静 ， 处 逆事 之境 愈 宜忍 ， 处至 急之事 愈 宜缓 ， 处至 大之事 愈 宜平 [ SEP ] 3 、 小成 靠 朋友 ， 大成 靠 敌人 ； 赏识 中 成长 ， 谴责 中 成熟 [ SEP ],0
[ CLS ] 文宝 提到 提前 希澈 哥   那条 就 被 转 的 很多 [ SEP ] 3 月 5 好   嗷嗷   记得 要 见到 啊 [ SEP ] 真心 希望 下次 拍戏 你 可以 和 另 一个 哥哥 合作 ！ ！,3
[ CLS ] 夫妻 两个 人 ， 辛辛苦苦 打拼 ， 然后 买 了 个 海景 别墅 ， 还 房贷 每天 压力 巨大 ， 早出晚归 ， 然后 他们 家 的 保姆 每天 做 的 最 多 的 事情 就是 抱 着 他们 家 的 狗 在 阳台 上 看海 ， 喝咖啡 [ SEP ],0
[ CLS ] 找 女朋友 不要 要求 太高 了 [ SEP ] 又 美 又 会 做饭 的 ， 那 是 美的 电饭煲 [ SEP ] 又 可爱 又 永远 不会 老 的 是 樱桃 小丸子 [ SEP ] 又 经济 独立 又 以 你 为 中心 的 那 是 你 妈 [ SEP ] 又 美 又 可爱 又 会 做饭 又 永远 不会 老 又 经济 独立 又 以 你 为 中心 的 是 正用 美的 电饭煲 想 当妈 的 樱桃 小丸子 [ SEP ] — —   张泉灵,0
[ CLS ] 世上 只有 妈妈 好 ！ [ SEP ] 再 忙 ， 也 别忘了 为 母亲 送 去 一份 祝福 、 一份 爱 的 礼物 [ SEP ] 灵山 元 一丽星 温泉 提前 预祝 天下 所有 母亲 ， 母亲节 快乐 ！,3
